Deaths,Moves,Wins,Gamma,Time
122,34134,1000,0.37,2.893812417984009
122,34533,1000,0.38,2.886260747909546
122,33833,1000,0.39,2.877589702606201
122,34450,1000,0.4,2.816924571990967
122,34352,1000,0.41,2.8646366596221924
122,34603,1000,0.42,2.865966320037842
122,34287,1000,0.43,2.9098281860351562
122,34326,1000,0.44,2.9657790660858154
122,34457,1000,0.45,3.0434207916259766
122,34529,1000,0.46,3.1079201698303223
122,33920,1000,0.47,3.109636068344116
122,34425,1000,0.48,3.2002172470092773
122,33683,1000,0.49,3.211780309677124
122,34540,1000,0.5,3.2885515689849854
122,34429,1000,0.51,3.2840075492858887
122,34477,1000,0.52,3.3933629989624023
122,34925,1000,0.53,3.401566743850708
122,34257,1000,0.54,3.374807119369507
122,34452,1000,0.55,3.4184951782226562
122,34260,1000,0.56,3.3711373805999756
122,34152,1000,0.57,3.3373923301696777
122,34759,1000,0.58,3.423607587814331
122,34646,1000,0.59,3.452157974243164
122,34680,1000,0.6,3.403916597366333
122,34566,1000,0.61,3.445035219192505
122,34590,1000,0.62,3.453740119934082
122,34711,1000,0.63,3.5222039222717285
122,34390,1000,0.64,3.4815433025360107
122,34745,1000,0.65,3.5687527656555176
122,34845,1000,0.66,3.572880744934082
122,34619,1000,0.67,3.52201509475708
122,34154,1000,0.68,3.4899888038635254
122,34313,1000,0.69,3.553706645965576
122,34355,1000,0.7,3.54109263420105
122,34539,1000,0.71,3.5717155933380127
122,34521,1000,0.72,3.524228096008301
122,34169,1000,0.73,3.539120674133301
122,34746,1000,0.74,3.554395914077759
122,34336,1000,0.75,3.537932872772217
122,34311,1000,0.76,3.4714527130126953
122,34499,1000,0.77,3.513664722442627
122,34317,1000,0.78,3.5940911769866943
122,34420,1000,0.79,3.509347438812256
122,34291,1000,0.8,3.627528667449951
122,34653,1000,0.81,3.9668922424316406
122,34337,1000,0.82,4.016425609588623
122,34191,1000,0.83,3.82047700881958
122,34574,1000,0.84,3.9809763431549072
122,33975,1000,0.85,4.025257349014282
122,34677,1000,0.86,3.9283485412597656
122,34743,1000,0.87,3.9629664421081543
122,34533,1000,0.88,3.8433754444122314
122,34577,1000,0.89,3.8182430267333984
122,34130,1000,0.9,3.844431161880493
122,34281,1000,0.91,3.8941071033477783
122,34442,1000,0.92,3.861614465713501
122,34089,1000,0.93,3.789245843887329
122,34169,1000,0.94,3.812758207321167
122,34307,1000,0.95,3.782518148422241
122,34550,1000,0.96,3.758582353591919
122,34056,1000,0.97,3.7879080772399902
122,34237,1000,0.98,3.7929728031158447
122,34223,1000,0.99,3.7525644302368164
122,34964,1000,1.0,3.726823091506958
122,34733,1000,1.01,3.7348079681396484
122,34483,1000,1.02,3.7166378498077393
122,34632,1000,1.03,3.1603171825408936
122,34433,1000,1.04,3.5994598865509033
122,34815,1000,1.05,3.5523111820220947
122,34491,1000,1.06,3.3436081409454346
122,34271,1000,1.07,3.54665207862854
122,34535,1000,1.08,3.5336148738861084
122,34357,1000,1.09,3.4330084323883057
122,34457,1000,1.1,2.988193988800049
122,34158,1000,1.11,2.940420150756836
122,34163,1000,1.12,2.7877867221832275
122,34419,1000,1.13,2.7026619911193848
122,34328,1000,1.14,2.4682209491729736
338,33360,1000,1.15,2.6714112758636475
124,200000,22,1.16,2.5417532920837402
124,200000,9,1.17,2.6743040084838867
131,200000,8,1.18,2.6548731327056885
125,200000,5,1.19,2.8213441371917725
140,200000,6,1.2,2.6035149097442627
128,200000,5,1.21,2.995012044906616
127,200000,5,1.22,2.6707332134246826
120,200000,5,1.23,3.107212781906128
135,200000,5,1.24,3.1859703063964844
142,200000,4,1.25,3.3055055141448975
124,200000,3,1.26,2.9390981197357178
129,200000,3,1.27,3.006571054458618
131,200000,3,1.28,3.0497500896453857
128,200000,0,1.29,3.0305440425872803
131,200000,1,1.3,3.0243048667907715
119,200000,0,1.31,3.015717029571533
142,200000,0,1.32,2.5357775688171387
130,200000,1,1.33,2.4776194095611572
132,200000,0,1.34,2.3742220401763916
122,200000,0,1.35,2.3611998558044434
135,200000,0,1.36,2.344599485397339
125,200000,0,1.37,2.358144760131836
135,200000,0,1.38,2.5332889556884766
134,200000,0,1.39,2.402275800704956
119,200000,0,1.4,3.03291916847229
133,200000,0,1.41,2.610565423965454
134,200000,0,1.42,2.3521671295166016
144,200000,0,1.43,2.822237014770508
117,200000,0,1.44,2.2718160152435303
134,200000,0,1.45,3.217735767364502
130,200000,0,1.46,3.012681007385254
120,200000,0,1.47,3.386403799057007
135,200000,0,1.48,3.112191915512085
135,200000,0,1.49,2.977379083633423
152,200000,0,1.5,2.716737747192383
146,200000,0,1.51,2.96120285987854
127,200000,0,1.52,2.7393016815185547
119,200000,0,1.53,2.8409903049468994
118,200000,0,1.54,2.4698965549468994
125,200000,0,1.55,2.2064762115478516
118,200000,0,1.56,2.22721266746521
119,200000,0,1.57,2.057875871658325
169,200000,0,1.58,2.2503254413604736
125,200000,0,1.59,2.333563804626465
119,200000,0,1.6,2.280386447906494
127,200000,0,1.61,2.293494701385498
120,200000,0,1.62,2.1733298301696777
150,200000,0,1.63,2.190028190612793
133,200000,0,1.64,2.2674145698547363
168,200000,0,1.65,3.279186725616455
156,200000,0,1.66,3.071767568588257
114,200000,0,1.67,2.8886866569519043
139,200000,0,1.68,2.8787126541137695
147,200000,0,1.69,3.1388986110687256
133,200000,0,1.7,2.2589406967163086
180,200000,0,1.71,2.4698612689971924
145,200000,0,1.72,2.3185503482818604
160,200000,0,1.73,3.1047017574310303
141,200000,0,1.74,2.9800400733947754
116,200000,0,1.75,3.2387704849243164
161,200000,0,1.76,2.445446252822876
150,200000,0,1.77,2.3013498783111572
135,200000,0,1.78,2.715351104736328
127,200000,0,1.79,3.14109206199646
159,200000,0,1.8,2.6715810298919678
150,200000,0,1.81,2.2409229278564453
158,200000,0,1.82,2.149524688720703
144,200000,0,1.83,2.4799439907073975
140,200000,0,1.84,2.299293041229248
137,200000,0,1.85,2.299318313598633
183,200000,0,1.86,2.1918599605560303
118,200000,0,1.87,2.096312999725342
165,200000,0,1.88,2.106175422668457
138,200000,0,1.89,2.035653829574585
185,200000,0,1.9,1.933699131011963
180,200000,0,1.91,1.907233715057373
146,200000,0,1.92,1.8641762733459473
168,200000,0,1.93,1.8310890197753906
155,200000,0,1.94,1.7269320487976074
152,200000,0,1.95,1.7169322967529297
135,200000,0,1.96,1.6383047103881836
146,200000,0,1.97,1.6326608657836914
162,200000,0,1.98,1.5886099338531494
152,200000,0,1.99,1.5305068492889404
132,200000,0,2.0,1.5437979698181152
33,200000,0,0.0,2.1979432106018066
84,200000,0,0.01,2.156370162963867
87,200000,0,0.02,2.181856393814087
87,200000,0,0.03,2.71431827545166
89,200000,0,0.04,2.531642436981201
96,200000,0,0.05,2.2765417098999023
97,200000,0,0.06,2.345228672027588
99,200000,0,0.07,2.3411922454833984
106,200000,0,0.08,2.3246288299560547
102,200000,0,0.09,2.3528714179992676
100,200000,0,0.1,2.6465368270874023
113,200000,3,0.11,2.36268949508667
122,200000,6,0.12,2.21744704246521
113,200000,2,0.13,2.5279722213745117
122,200000,18,0.14,2.1657025814056396
122,200000,59,0.15,2.5819005966186523
122,200000,94,0.16,2.375040292739868
122,200000,136,0.17,2.4586849212646484
122,34766,1000,0.18,1.5544490814208984
122,34604,1000,0.19,1.4970874786376953
122,34352,1000,0.2,1.560492753982544
122,34331,1000,0.21,1.5995185375213623
122,34818,1000,0.22,2.6583991050720215
122,34254,1000,0.23,2.6161248683929443
122,33922,1000,0.24,2.7396299839019775
122,34416,1000,0.25,2.7730531692504883
122,33989,1000,0.26,2.7669670581817627
122,34309,1000,0.27,2.797963857650757
122,34242,1000,0.28,2.9078469276428223
122,34718,1000,0.29,2.923654317855835
122,34649,1000,0.3,2.8902089595794678
122,34543,1000,0.31,2.8740198612213135
122,34370,1000,0.32,2.892892360687256
122,34717,1000,0.33,2.848113775253296
122,33950,1000,0.34,2.93869948387146
122,34153,1000,0.35,2.9501891136169434
122,34019,1000,0.36,2.872840166091919
122,34270,1000,0.37,2.812594413757324
122,33855,1000,0.38,2.804516553878784
122,34599,1000,0.39,2.8698740005493164
122,34515,1000,0.4,2.875535249710083
122,34301,1000,0.41,2.8933393955230713
122,34589,1000,0.42,2.8902292251586914
122,34310,1000,0.43,2.8617467880249023
122,34388,1000,0.44,3.151071310043335
122,34482,1000,0.45,3.121079444885254
122,34953,1000,0.46,3.262417793273926
122,34215,1000,0.47,3.3049089908599854
122,34445,1000,0.48,3.2984371185302734
122,34705,1000,0.49,3.3422646522521973
122,34348,1000,0.5,3.3126718997955322
122,34106,1000,0.51,3.455836772918701
122,34626,1000,0.52,3.4410040378570557
122,34534,1000,0.53,3.3239877223968506
122,34207,1000,0.54,3.43733549118042
122,34696,1000,0.55,3.4251623153686523
122,34419,1000,0.56,3.395348072052002
122,34129,1000,0.57,3.4052841663360596
122,34347,1000,0.58,3.378676414489746
122,35124,1000,0.59,3.407189130783081
122,34483,1000,0.6,3.3640668392181396
122,34196,1000,0.61,3.3889756202697754
122,34909,1000,0.62,3.437042236328125
122,34088,1000,0.63,3.4069366455078125
122,34470,1000,0.64,3.4605908393859863
122,34223,1000,0.65,3.4447710514068604
122,34193,1000,0.66,3.746109962463379
122,34298,1000,0.67,3.7429051399230957
122,34296,1000,0.68,3.6342031955718994
122,34331,1000,0.69,3.6405928134918213
122,34618,1000,0.7,3.657083034515381
122,34639,1000,0.71,3.87442946434021
122,34493,1000,0.72,3.8800389766693115
122,34620,1000,0.73,3.945939540863037
122,34480,1000,0.74,4.164411783218384
122,34164,1000,0.75,4.148895978927612
122,34523,1000,0.76,4.214796781539917
122,33634,1000,0.77,4.206757068634033
122,34251,1000,0.78,4.120910167694092
122,34936,1000,0.79,3.931872606277466
122,34428,1000,0.8,4.078685998916626
122,34236,1000,0.81,4.248589515686035
122,34688,1000,0.82,4.156372785568237
122,34660,1000,0.83,4.034922122955322
122,34145,1000,0.84,4.015423774719238
122,34540,1000,0.85,4.104272842407227
122,34399,1000,0.86,4.183158874511719
122,34243,1000,0.87,4.216292381286621
122,34303,1000,0.88,4.0868635177612305
122,34464,1000,0.89,4.053713321685791
122,34262,1000,0.9,4.088535785675049
122,34415,1000,0.91,3.974799871444702
122,34161,1000,0.92,3.966564416885376
122,34230,1000,0.93,3.8710362911224365
122,34230,1000,0.94,3.7257015705108643
122,34421,1000,0.95,3.7666032314300537
122,34079,1000,0.96,3.778529167175293
122,34876,1000,0.97,3.533048391342163
122,34491,1000,0.98,3.5045995712280273
122,34621,1000,0.99,3.613638401031494
122,33963,1000,1.0,3.5585365295410156
122,34369,1000,1.01,3.617594003677368
122,34657,1000,1.02,3.5657713413238525
122,34556,1000,1.03,3.610821485519409
122,34249,1000,1.04,3.5648884773254395
122,34633,1000,1.05,3.62530779838562
122,34777,1000,1.06,3.5651650428771973
122,34535,1000,1.07,3.612339735031128
122,34269,1000,1.08,3.5481996536254883
122,33945,1000,1.09,3.513353109359741
122,34251,1000,1.1,2.7668256759643555
122,34085,1000,1.11,2.7360897064208984
122,34336,1000,1.12,2.5594093799591064
122,34039,1000,1.13,2.4734599590301514
138,34505,1000,1.14,2.529202938079834
149,34091,1000,1.15,2.4219954013824463
124,200000,14,1.16,3.3040966987609863
125,200000,10,1.17,2.804776668548584
126,200000,8,1.18,3.057161331176758
124,200000,5,1.19,2.713160991668701
124,200000,5,1.2,2.858149290084839
136,200000,6,1.21,4.003794193267822
142,200000,5,1.22,3.326054811477661
121,200000,5,1.23,2.783640146255493
148,200000,5,1.24,3.2564520835876465
137,200000,3,1.25,3.174572229385376
140,200000,3,1.26,2.821007490158081
141,200000,3,1.27,3.3377034664154053
125,200000,3,1.28,3.6244423389434814
127,200000,0,1.29,3.16432523727417
136,200000,0,1.3,3.5727670192718506
135,200000,0,1.31,3.3249754905700684
140,200000,0,1.32,2.57997465133667
140,200000,0,1.33,2.6879618167877197
123,200000,0,1.34,3.545347213745117
158,200000,0,1.35,2.613173246383667
114,200000,0,1.36,2.768432855606079
113,200000,0,1.37,2.6461637020111084
124,200000,0,1.38,3.4554529190063477
135,200000,0,1.39,2.670095443725586
124,200000,0,1.4,3.373612642288208
126,200000,0,1.41,2.507242202758789
126,200000,0,1.42,2.6519129276275635
117,200000,0,1.43,2.819692611694336
136,200000,0,1.44,3.4135262966156006
119,200000,0,1.45,2.5372507572174072
147,200000,0,1.46,2.5820538997650146
127,200000,0,1.47,2.5321743488311768
130,200000,0,1.48,3.0286805629730225
125,200000,0,1.49,3.034376859664917
134,200000,0,1.5,3.0663342475891113
141,200000,0,1.51,3.054110527038574
139,200000,0,1.52,3.028418779373169
148,200000,0,1.53,3.253925085067749
122,200000,0,1.54,2.3445262908935547
128,200000,0,1.55,2.561302423477173
125,200000,0,1.56,2.432901620864868
121,200000,0,1.57,3.462294340133667
134,200000,0,1.58,2.250492811203003
116,200000,0,1.59,2.560512065887451
146,200000,0,1.6,2.372967481613159
150,200000,0,1.61,3.236287832260132
153,200000,0,1.62,2.356159210205078
123,200000,0,1.63,2.406026840209961
158,200000,0,1.64,2.3785197734832764
124,200000,0,1.65,2.392791748046875
131,200000,0,1.66,2.2400264739990234
122,200000,0,1.67,3.013850688934326
114,200000,0,1.68,2.972890853881836
121,200000,0,1.69,2.9028160572052
142,200000,0,1.7,2.950322151184082
142,200000,0,1.71,2.7389185428619385
144,200000,0,1.72,2.3973302841186523
175,200000,0,1.73,2.62300705909729
183,200000,0,1.74,2.8170876502990723
131,200000,0,1.75,2.3898024559020996
142,200000,0,1.76,3.2797932624816895
137,200000,0,1.77,2.435800790786743
141,200000,0,1.78,3.6114397048950195
144,200000,0,1.79,3.133633852005005
146,200000,0,1.8,2.499011993408203
152,200000,0,1.81,2.3706138134002686
152,200000,0,1.82,2.6571402549743652
171,200000,0,1.83,3.0577831268310547
138,200000,0,1.84,2.526658058166504
142,200000,0,1.85,2.5141079425811768
128,200000,0,1.86,2.6711058616638184
153,200000,0,1.87,2.5470995903015137
131,200000,0,1.88,2.62015962600708
131,200000,0,1.89,2.4172861576080322
107,200000,0,1.9,2.474208116531372
156,200000,0,1.91,2.2225286960601807
194,200000,0,1.92,2.3417348861694336
157,200000,0,1.93,2.063554525375366
167,200000,0,1.94,2.2115347385406494
159,200000,0,1.95,2.1027238368988037
126,200000,0,1.96,2.1523706912994385
145,200000,0,1.97,2.001615047454834
164,200000,0,1.98,1.831122875213623
143,200000,0,1.99,1.557030200958252
157,200000,0,2.0,1.4996774196624756
21,200000,0,0.0,2.276836395263672
83,200000,0,0.01,2.3462226390838623
87,200000,0,0.02,2.5086960792541504
91,200000,0,0.03,2.19734525680542
85,200000,0,0.04,2.697171449661255
90,200000,0,0.05,2.631510019302368
97,200000,0,0.06,2.922266721725464
102,200000,0,0.07,2.558809757232666
93,200000,0,0.08,2.3058485984802246
111,200000,1,0.09,2.25388240814209
111,200000,1,0.1,2.585963010787964
122,200000,18,0.11,2.643937110900879
114,200000,3,0.12,2.686169385910034
113,200000,3,0.13,2.6179816722869873
122,200000,57,0.14,2.4718072414398193
122,200000,10,0.15,2.5964837074279785
122,200000,180,0.16,2.4739198684692383
122,200000,54,0.17,2.723794937133789
122,200000,59,0.18,2.546353340148926
122,34140,1000,0.19,1.2735154628753662
122,34170,1000,0.2,1.4878315925598145
122,34305,1000,0.21,1.429682731628418
122,34073,1000,0.22,1.8830444812774658
122,34451,1000,0.23,2.5930354595184326
122,34042,1000,0.24,2.5660972595214844
122,34734,1000,0.25,2.6408584117889404
122,34101,1000,0.26,2.551912546157837
122,33999,1000,0.27,2.679002285003662
122,34719,1000,0.28,2.6995954513549805
122,34835,1000,0.29,2.7797207832336426
122,34406,1000,0.3,2.759786605834961
122,34618,1000,0.31,2.8201825618743896
122,34221,1000,0.32,2.8218834400177
122,34672,1000,0.33,2.8360159397125244
122,34430,1000,0.34,2.889949321746826
122,34201,1000,0.35,2.8820836544036865
122,34397,1000,0.36,2.8379626274108887
122,34434,1000,0.37,2.927772283554077
122,33839,1000,0.38,2.853555917739868
122,34864,1000,0.39,2.935993194580078
122,34077,1000,0.4,2.866872787475586
122,34791,1000,0.41,2.9044008255004883
122,33916,1000,0.42,2.8517403602600098
122,34548,1000,0.43,2.871279239654541
122,34317,1000,0.44,2.8348782062530518
122,33891,1000,0.45,2.8048622608184814
122,34369,1000,0.46,2.7820169925689697
122,34861,1000,0.47,2.8464903831481934
122,34665,1000,0.48,2.774364471435547
122,34195,1000,0.49,3.0432658195495605
122,34491,1000,0.5,3.0130581855773926
122,34105,1000,0.51,2.9541492462158203
122,34410,1000,0.52,2.941394567489624
122,34647,1000,0.53,2.962456703186035
122,34307,1000,0.54,2.9503509998321533
122,34538,1000,0.55,2.9531660079956055
122,33839,1000,0.56,2.978724956512451
122,34546,1000,0.57,3.0568618774414062
122,34745,1000,0.58,3.049909830093384
122,34341,1000,0.59,2.9769318103790283
122,34463,1000,0.6,3.0806524753570557
122,34518,1000,0.61,3.1202452182769775
122,34322,1000,0.62,3.128628969192505
122,34589,1000,0.63,3.1472694873809814
122,34420,1000,0.64,3.1932451725006104
122,34629,1000,0.65,3.1555776596069336
122,34031,1000,0.66,3.0751776695251465
122,34548,1000,0.67,3.1959567070007324
122,34946,1000,0.68,3.2212131023406982
122,33859,1000,0.69,3.2116763591766357
122,34495,1000,0.7,3.2909648418426514
122,34184,1000,0.71,3.1886708736419678
122,34606,1000,0.72,3.16892671585083
122,34469,1000,0.73,3.119065523147583
122,34572,1000,0.74,3.0997366905212402
122,34400,1000,0.75,3.138312816619873
122,34287,1000,0.76,3.1063055992126465
122,34259,1000,0.77,3.149885892868042
122,34508,1000,0.78,3.1381824016571045
122,34585,1000,0.79,3.1837501525878906
122,34216,1000,0.8,3.2229816913604736
122,34537,1000,0.81,3.224773645401001
122,34030,1000,0.82,3.165580987930298
122,34198,1000,0.83,3.15856671333313
122,34193,1000,0.84,3.1198976039886475
122,34345,1000,0.85,3.102846384048462
122,34435,1000,0.86,3.0805423259735107
122,34544,1000,0.87,3.0876197814941406
122,34419,1000,0.88,3.0061213970184326
122,34479,1000,0.89,2.979750633239746
122,34096,1000,0.9,2.998192071914673
122,34635,1000,0.91,2.959841728210449
122,34304,1000,0.92,3.026654005050659
122,34682,1000,0.93,2.965163230895996
122,34280,1000,0.94,3.0296480655670166
122,34617,1000,0.95,2.9571826457977295
122,34439,1000,0.96,3.0139615535736084
122,33923,1000,0.97,3.0083537101745605
122,34469,1000,0.98,2.9871373176574707
122,34327,1000,0.99,2.988002061843872
122,34143,1000,1.0,3.1009011268615723
122,34355,1000,1.01,3.1668145656585693
122,34028,1000,1.02,3.2383434772491455
122,34333,1000,1.03,3.284548044204712
122,34461,1000,1.04,3.2826552391052246
122,34256,1000,1.05,3.3089957237243652
122,34491,1000,1.06,3.2786176204681396
122,34468,1000,1.07,3.324467420578003
122,34327,1000,1.08,3.310058116912842
122,34219,1000,1.09,3.342747926712036
122,34200,1000,1.1,3.3649420738220215
122,34811,1000,1.11,2.8903796672821045
122,34385,1000,1.12,2.865792751312256
122,34371,1000,1.13,2.8501551151275635
122,34281,1000,1.14,2.6869938373565674
256,33987,1000,1.15,2.7142672538757324
124,200000,14,1.16,2.098745822906494
124,200000,14,1.17,2.3238022327423096
126,200000,8,1.18,2.2144594192504883
125,200000,7,1.19,2.5469260215759277
126,200000,5,1.2,2.485107660293579
130,200000,5,1.21,2.6937735080718994
135,200000,5,1.22,2.7150514125823975
133,200000,5,1.23,2.845088481903076
141,200000,5,1.24,3.2945141792297363
120,200000,3,1.25,3.3572423458099365
124,200000,3,1.26,3.414376974105835
124,200000,3,1.27,3.4620933532714844
140,200000,3,1.28,3.6266324520111084
134,200000,2,1.29,3.6709694862365723
128,200000,0,1.3,2.886885166168213
119,200000,0,1.31,2.9935567378997803
126,200000,0,1.32,3.4398717880249023
135,200000,0,1.33,2.3520352840423584
130,200000,0,1.34,3.0578980445861816
131,200000,0,1.35,2.320702075958252
134,200000,0,1.36,3.1393234729766846
136,200000,0,1.37,2.3387744426727295
142,200000,0,1.38,2.53118896484375
124,200000,0,1.39,3.0138964653015137
